transcript_id	gene_id	gene_name
ENSDART00000188337	ENSDARG00000111450	ENSDARG00000111450
ENSDART00000119948	ENSDARG00000084548	ENSDARG00000084548
ENSDART00000181117	ENSDARG00000110728	ENSDARG00000110728
ENSDART00000117493	ENSDARG00000082020	ENSDARG00000082020
ENSDART00000125203	ENSDARG00000089368	hopx
ENSDART00000193575	ENSDARG00000089368	hopx
ENSDART00000169769	ENSDARG00000103263	dre-mir-733
ENSDART00000189307	ENSDARG00000112403	ENSDARG00000112403
ENSDART00000164321	ENSDARG00000074684	ugl
ENSDART00000120440	ENSDARG00000085040	5S_rRNA
ENSDART00000183649	ENSDARG00000109686	si:ch211-59p23.1
ENSDART00000115485	ENSDARG00000082809	mir458
ENSDART00000158723	ENSDARG00000104945	sncb
ENSDART00000171317	ENSDARG00000104869	ENSDARG00000104869
ENSDART00000185822	ENSDARG00000115504	ENSDARG00000115504
ENSDART00000180294	ENSDARG00000116747	U3
ENSDART00000186150	ENSDARG00000111653	il2
ENSDART00000186380	ENSDARG00000109310	im:7150988
ENSDART00000171601	ENSDARG00000109310	im:7150988
ENSDART00000106672	ENSDARG00000071881	arl9
ENSDART00000190474	ENSDARG00000114649	ENSDARG00000114649
ENSDART00000186290	ENSDARG00000114554	cdx1a
ENSDART00000175567	ENSDARG00000108776	5S_rRNA
ENSDART00000164772	ENSDARG00000099859	ENSDARG00000099859
ENSDART00000176898	ENSDARG00000106689	5S_rRNA
ENSDART00000176416	ENSDARG00000108314	5S_rRNA
ENSDART00000174495	ENSDARG00000108627	ENSDARG00000108627
ENSDART00000183133	ENSDARG00000113849	U3
ENSDART00000180599	ENSDARG00000110201	U3
ENSDART00000189339	ENSDARG00000112148	5S_rRNA
ENSDART00000177608	ENSDARG00000109758	5S_rRNA
ENSDART00000088912	ENSDARG00000111920	CPLX1
ENSDART00000179509	ENSDARG00000108739	ENSDARG00000108739
ENSDART00000179228	ENSDARG00000108038	ENSDARG00000108038
ENSDART00000117454	ENSDARG00000088947	5S_rRNA
ENSDART00000082184	ENSDARG00000110269	TMEM128
ENSDART00000115559	ENSDARG00000082652	ENSDARG00000082652
ENSDART00000118382	ENSDARG00000082506	5S_rRNA
ENSDART00000127477	ENSDARG00000089181	adad1
ENSDART00000181248	ENSDARG00000089181	adad1
ENSDART00000188258	ENSDARG00000089181	adad1
ENSDART00000168270	ENSDARG00000101188	rab11fip5b
ENSDART00000183047	ENSDARG00000109579	ENSDARG00000109579
ENSDART00000179209	ENSDARG00000106275	5S_rRNA
ENSDART00000124340	ENSDARG00000116538	vtrna4
ENSDART00000165011	ENSDARG00000098864	5S_rRNA
ENSDART00000115736	ENSDARG00000083100	mir145
ENSDART00000018981	ENSDARG00000014139	srp72
ENSDART00000184132	ENSDARG00000113381	5S_rRNA
ENSDART00000119994	ENSDARG00000084594	5S_rRNA
ENSDART00000188147	ENSDARG00000112219	ENSDARG00000112219
ENSDART00000160987	ENSDARG00000100982	mir93
ENSDART00000190478	ENSDARG00000113221	U3
ENSDART00000117588	ENSDARG00000082177	mir20b
ENSDART00000190062	ENSDARG00000110089	ENSDARG00000110089
ENSDART00000192446	ENSDARG00000109361	ENSDARG00000109361
ENSDART00000179045	ENSDARG00000107431	GM2A
ENSDART00000187385	ENSDARG00000109533	U3
ENSDART00000176802	ENSDARG00000108165	ENSDARG00000108165
ENSDART00000127117	ENSDARG00000087664	5S_rRNA
ENSDART00000183648	ENSDARG00000113607	BEND4
ENSDART00000172110	ENSDARG00000104291	GPR151
ENSDART00000180925	ENSDARG00000116994	ENSDARG00000116994
ENSDART00000185876	ENSDARG00000116994	ENSDARG00000116994
ENSDART00000120736	ENSDARG00000085336	5S_rRNA
ENSDART00000167242	ENSDARG00000101507	atg2a
ENSDART00000181750	ENSDARG00000109807	5S_rRNA
ENSDART00000186847	ENSDARG00000115882	ENSDARG00000115882
ENSDART00000174932	ENSDARG00000108714	5S_rRNA
ENSDART00000190301	ENSDARG00000113547	ENSDARG00000113547
ENSDART00000119940	ENSDARG00000084540	5S_rRNA
ENSDART00000168510	ENSDARG00000101961	abhd18
ENSDART00000163543	ENSDARG00000101961	abhd18
ENSDART00000051893	ENSDARG00000035763	stx18
ENSDART00000179768	ENSDARG00000110894	ENSDARG00000110894
ENSDART00000171976	ENSDARG00000103985	spry1
ENSDART00000185403	ENSDARG00000100482	pmt
ENSDART00000191357	ENSDARG00000100482	pmt
ENSDART00000161460	ENSDARG00000100482	pmt
ENSDART00000117704	ENSDARG00000082165	5S_rRNA
ENSDART00000121096	ENSDARG00000085696	ENSDARG00000085696
ENSDART00000116324	ENSDARG00000081303	mir363
ENSDART00000116256	ENSDARG00000082428	mir19c
ENSDART00000119475	ENSDARG00000084075	5S_rRNA
ENSDART00000158505	ENSDARG00000099181	chrna9b
ENSDART00000119876	ENSDARG00000084476	5S_rRNA
ENSDART00000180169	ENSDARG00000111112	5S_rRNA
ENSDART00000174978	ENSDARG00000108595	5S_rRNA
ENSDART00000194008	ENSDARG00000117781	ENSDARG00000117781
ENSDART00000194837	ENSDARG00000117781	ENSDARG00000117781
ENSDART00000194652	ENSDARG00000117781	ENSDARG00000117781
ENSDART00000194429	ENSDARG00000117737	ENSDARG00000117737
ENSDART00000194122	ENSDARG00000117737	ENSDARG00000117737
ENSDART00000194941	ENSDARG00000117765	ENSDARG00000117765
ENSDART00000194197	ENSDARG00000117765	ENSDARG00000117765
ENSDART00000194286	ENSDARG00000117561	ENSDARG00000117561
ENSDART00000194438	ENSDARG00000117433	ENSDARG00000117433
ENSDART00000194781	ENSDARG00000117433	ENSDARG00000117433
ENSDART00000194337	ENSDARG00000117567	ENSDARG00000117567
ENSDART00000194563	ENSDARG00000117567	ENSDARG00000117567
ENSDART00000194705	ENSDARG00000117714	ENSDARG00000117714
ENSDART00000194908	ENSDARG00000117365	ENSDARG00000117365
ENSDART00000194091	ENSDARG00000117715	ENSDARG00000117715
ENSDART00000194603	ENSDARG00000117475	ENSDARG00000117475
ENSDART00000194508	ENSDARG00000117475	ENSDARG00000117475
ENSDART00000194193	ENSDARG00000117427	ENSDARG00000117427
ENSDART00000194226	ENSDARG00000117693	ENSDARG00000117693
ENSDART00000194716	ENSDARG00000117693	ENSDARG00000117693
ENSDART00000194471	ENSDARG00000117722	ENSDARG00000117722
ENSDART00000194154	ENSDARG00000117722	ENSDARG00000117722
ENSDART00000194828	ENSDARG00000117281	lnc.181
ENSDART00000194891	ENSDARG00000117281	lnc.181
ENSDART00000194838	ENSDARG00000117281	lnc.181
ENSDART00000194083	ENSDARG00000117389	ENSDARG00000117389
ENSDART00000194294	ENSDARG00000117389	ENSDARG00000117389
ENSDART00000194833	ENSDARG00000117467	ENSDARG00000117467
ENSDART00000194776	ENSDARG00000117556	ENSDARG00000117556
ENSDART00000194441	ENSDARG00000117254	ENSDARG00000117254
ENSDART00000194733	ENSDARG00000117254	ENSDARG00000117254
ENSDART00000194889	ENSDARG00000117254	ENSDARG00000117254
ENSDART00000194932	ENSDARG00000117492	ENSDARG00000117492
ENSDART00000194478	ENSDARG00000117492	ENSDARG00000117492
ENSDART00000194302	ENSDARG00000117492	ENSDARG00000117492
ENSDART00000194711	ENSDARG00000117449	ENSDARG00000117449
ENSDART00000194969	ENSDARG00000117449	ENSDARG00000117449
ENSDART00000195003	ENSDARG00000117449	ENSDARG00000117449
ENSDART00000194623	ENSDARG00000117776	ENSDARG00000117776
ENSDART00000194809	ENSDARG00000117776	ENSDARG00000117776
ENSDART00000194489	ENSDARG00000117821	ENSDARG00000117821
ENSDART00000194919	ENSDARG00000117821	ENSDARG00000117821
ENSDART00000194758	ENSDARG00000117253	ENSDARG00000117253
ENSDART00000194975	ENSDARG00000117584	ENSDARG00000117584
ENSDART00000194095	ENSDARG00000117584	ENSDARG00000117584
ENSDART00000194311	ENSDARG00000117417	ENSDARG00000117417
ENSDART00000194634	ENSDARG00000117777	ENSDARG00000117777
ENSDART00000194646	ENSDARG00000117777	ENSDARG00000117777
ENSDART00000194834	ENSDARG00000117209	ENSDARG00000117209
ENSDART00000194848	ENSDARG00000117214	ENSDARG00000117214
ENSDART00000194702	ENSDARG00000117214	ENSDARG00000117214
ENSDART00000194994	ENSDARG00000117676	ENSDARG00000117676
ENSDART00000194502	ENSDARG00000117814	ENSDARG00000117814
ENSDART00000194334	ENSDARG00000117376	ddx41
ENSDART00000194916	ENSDARG00000117792	ENSDARG00000117792
ENSDART00000194921	ENSDARG00000117792	ENSDARG00000117792
ENSDART00000108694	ENSDARG00000078991	nat8
ENSDART00000131609	ENSDARG00000039365	cuedc2
ENSDART00000135265	ENSDARG00000039365	cuedc2
ENSDART00000123482	ENSDARG00000039365	cuedc2
ENSDART00000057528	ENSDARG00000039365	cuedc2
ENSDART00000144819	ENSDARG00000077368	slc30a6
ENSDART00000193627	ENSDARG00000077368	slc30a6
ENSDART00000137572	ENSDARG00000093448	mpc1
ENSDART00000138581	ENSDARG00000068515	chs1
ENSDART00000142160	ENSDARG00000068515	chs1
ENSDART00000134963	ENSDARG00000068515	chs1
ENSDART00000135782	ENSDARG00000068515	chs1
ENSDART00000131747	ENSDARG00000068515	chs1
ENSDART00000099131	ENSDARG00000068515	chs1
ENSDART00000049328	ENSDARG00000030804	fam120b
ENSDART00000162738	ENSDARG00000030804	fam120b
ENSDART00000091595	ENSDARG00000062965	dennd10
ENSDART00000048739	ENSDARG00000039123	trim9
ENSDART00000170309	ENSDARG00000056757	slc39a8
ENSDART00000192161	ENSDARG00000056757	slc39a8
ENSDART00000171620	ENSDARG00000102239	si:ch211-195e19.3
ENSDART00000143717	ENSDARG00000092640	si:ch211-233m11.5
ENSDART00000125257	ENSDARG00000077728	supv3l1
ENSDART00000111774	ENSDARG00000077728	supv3l1
ENSDART00000075646	ENSDARG00000043492	irf1a
ENSDART00000139714	ENSDARG00000092118	si:ch211-233m11.4
ENSDART00000148675	ENSDARG00000063626	ddx21
ENSDART00000093149	ENSDARG00000063626	ddx21
ENSDART00000131673	ENSDARG00000005010	si:dkeyp-2e4.8
ENSDART00000144360	ENSDARG00000014101	pyroxd2
ENSDART00000138180	ENSDARG00000014101	pyroxd2
ENSDART00000009343	ENSDARG00000014101	pyroxd2
ENSDART00000137398	ENSDARG00000063631	vit
ENSDART00000093160	ENSDARG00000063631	vit
ENSDART00000138926	ENSDARG00000093485	si:ch211-233m11.3
ENSDART00000136340	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000140326	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000133731	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000142695	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000147058	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000189389	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000185865	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000109634	ENSDARG00000074869	si:ch1073-291c23.2
ENSDART00000170602	ENSDARG00000098868	xpo5
ENSDART00000171687	ENSDARG00000098868	xpo5
ENSDART00000163389	ENSDARG00000103110	si:zfos-975f7.1
ENSDART00000172354	ENSDARG00000056801	sufu
ENSDART00000150518	ENSDARG00000056801	sufu
ENSDART00000079356	ENSDARG00000056801	sufu
ENSDART00000170160	ENSDARG00000056801	sufu
ENSDART00000110141	ENSDARG00000056801	sufu
ENSDART00000139183	ENSDARG00000035161	pkdcca
ENSDART00000050934	ENSDARG00000035161	pkdcca
ENSDART00000101673	ENSDARG00000069715	foxi2
ENSDART00000138104	ENSDARG00000002332	frmd6
ENSDART00000137328	ENSDARG00000002332	frmd6
ENSDART00000024386	ENSDARG00000002332	frmd6
ENSDART00000137275	ENSDARG00000093656	si:dkeyp-2e4.6
ENSDART00000188781	ENSDARG00000093656	si:dkeyp-2e4.6
ENSDART00000148144	ENSDARG00000062874	hcar1-3
ENSDART00000144385	ENSDARG00000092327	si:dkeyp-2e4.7
ENSDART00000140442	ENSDARG00000095283	si:dkeyp-2e4.3
ENSDART00000184195	ENSDARG00000095283	si:dkeyp-2e4.3
ENSDART00000163264	ENSDARG00000100077	si:ch73-49k17.4p
ENSDART00000135573	ENSDARG00000095497	si:dkeyp-2e4.5
ENSDART00000164429	ENSDARG00000101819	si:ch1073-121p1.1
ENSDART00000074950	ENSDARG00000052994	slc25a28
ENSDART00000042049	ENSDARG00000031915	hif1an
ENSDART00000142211	ENSDARG00000031915	hif1an
ENSDART00000078140	ENSDARG00000056549	vps26a
ENSDART00000134637	ENSDARG00000056549	vps26a
ENSDART00000136621	ENSDARG00000056549	vps26a
ENSDART00000147765	ENSDARG00000092850	si:ch211-194c3.3
ENSDART00000159118	ENSDARG00000100218	si:ch211-239i4.4
ENSDART00000082127	ENSDARG00000059116	heatr5b
ENSDART00000159803	ENSDARG00000059116	heatr5b
ENSDART00000162709	ENSDARG00000086269	ndst2a
ENSDART00000125149	ENSDARG00000086269	ndst2a
ENSDART00000182440	ENSDARG00000086269	ndst2a
ENSDART00000158066	ENSDARG00000104739	si:ch211-239i4.5
ENSDART00000020671	ENSDARG00000014840	prph2b
ENSDART00000049624	ENSDARG00000006911	wnt8b
ENSDART00000140073	ENSDARG00000112183	pimr154
ENSDART00000101949	ENSDARG00000069832	sfxn4
ENSDART00000134884	ENSDARG00000027159	fbxo28
ENSDART00000160559	ENSDARG00000104873	si:ch73-49k17.5
ENSDART00000066230	ENSDARG00000056794	arl3a
ENSDART00000185614	ENSDARG00000056794	arl3a
ENSDART00000158369	ENSDARG00000056794	arl3a
ENSDART00000143269	ENSDARG00000056598	pimr47
ENSDART00000133807	ENSDARG00000056598	pimr47
ENSDART00000057094	ENSDARG00000039095	nkx2.3
ENSDART00000150091	ENSDARG00000039095	nkx2.3
ENSDART00000161062	ENSDARG00000075559	ppm1g
ENSDART00000109665	ENSDARG00000075559	ppm1g
ENSDART00000017770	ENSDARG00000016368	zbtb8os
ENSDART00000065652	ENSDARG00000077069	srgn
ENSDART00000143210	ENSDARG00000077069	srgn
ENSDART00000136455	ENSDARG00000079263	si:dkeyp-2e4.2
ENSDART00000145499	ENSDARG00000057166	lrmda
ENSDART00000140312	ENSDARG00000057166	lrmda
ENSDART00000139245	ENSDARG00000093577	si:dkey-70e17.2
ENSDART00000134181	ENSDARG00000093577	si:dkey-70e17.2
ENSDART00000146144	ENSDARG00000093597	oip5
ENSDART00000137494	ENSDARG00000007347	degs1
ENSDART00000013007	ENSDARG00000007347	degs1
ENSDART00000146712	ENSDARG00000039497	ccdc85a
ENSDART00000057710	ENSDARG00000039497	ccdc85a
ENSDART00000164214	ENSDARG00000103594	npm3
ENSDART00000157538	ENSDARG00000103594	npm3
ENSDART00000089242	ENSDARG00000062053	kifbp
ENSDART00000148034	ENSDARG00000078285	pik3ap1
ENSDART00000110266	ENSDARG00000078285	pik3ap1
ENSDART00000188624	ENSDARG00000078285	pik3ap1
ENSDART00000189068	ENSDARG00000078285	pik3ap1
ENSDART00000171056	ENSDARG00000017254	kcnk1b
ENSDART00000017202	ENSDARG00000017254	kcnk1b
ENSDART00000008906	ENSDARG00000018492	znf503
ENSDART00000141701	ENSDARG00000094249	wu:fc17b08
ENSDART00000147909	ENSDARG00000094249	wu:fc17b08
ENSDART00000136881	ENSDARG00000025605	nvl
ENSDART00000038315	ENSDARG00000025605	nvl
ENSDART00000147051	ENSDARG00000111100	pimr155
ENSDART00000171741	ENSDARG00000111100	pimr155
ENSDART00000044009	ENSDARG00000030265	scdb
ENSDART00000183889	ENSDARG00000030265	scdb
ENSDART00000115393	ENSDARG00000076843	si:dkey-174i8.1
ENSDART00000136557	ENSDARG00000112789	ENSDARG00000112789
ENSDART00000102051	ENSDARG00000115120	htra2-1
ENSDART00000143783	ENSDARG00000115120	htra2-1
ENSDART00000102121	ENSDARG00000115120	htra2-1
ENSDART00000140820	ENSDARG00000115120	htra2-1
ENSDART00000192613	ENSDARG00000115120	htra2-1
ENSDART00000164186	ENSDARG00000115120	htra2-1
ENSDART00000185532	ENSDARG00000115120	htra2-1
ENSDART00000184210	ENSDARG00000115120	htra2-1
ENSDART00000183287	ENSDARG00000115120	htra2-1
ENSDART00000181670	ENSDARG00000115120	htra2-1
ENSDART00000142745	ENSDARG00000061525	slka
ENSDART00000136177	ENSDARG00000061525	slka
ENSDART00000135796	ENSDARG00000061525	slka
ENSDART00000186951	ENSDARG00000061525	slka
ENSDART00000087786	ENSDARG00000061525	slka
ENSDART00000147196	ENSDARG00000034181	esr2b
ENSDART00000141570	ENSDARG00000034181	esr2b
ENSDART00000131800	ENSDARG00000034181	esr2b
ENSDART00000041300	ENSDARG00000034181	esr2b
ENSDART00000063412	ENSDARG00000034181	esr2b
ENSDART00000102108	ENSDARG00000069901	si:dkey-33c12.15
ENSDART00000131892	ENSDARG00000092483	iqcc
ENSDART00000143895	ENSDARG00000092483	iqcc
ENSDART00000057090	ENSDARG00000039093	got1
ENSDART00000149955	ENSDARG00000039093	got1
ENSDART00000148510	ENSDARG00000039093	got1
ENSDART00000167859	ENSDARG00000039093	got1
ENSDART00000133306	ENSDARG00000116869	pimr151
ENSDART00000148266	ENSDARG00000056616	pimr48
ENSDART00000131695	ENSDARG00000111017	si:dkey-112g5.3
ENSDART00000133916	ENSDARG00000109922	pimr156
ENSDART00000144483	ENSDARG00000109922	pimr156
ENSDART00000139872	ENSDARG00000093456	oip5-as1
ENSDART00000138096	ENSDARG00000093456	oip5-as1
ENSDART00000192016	ENSDARG00000093456	oip5-as1
ENSDART00000137255	ENSDARG00000094236	htra2-5
ENSDART00000141863	ENSDARG00000094236	htra2-5
ENSDART00000132014	ENSDARG00000094236	htra2-5
ENSDART00000137454	ENSDARG00000092094	htra2-2
ENSDART00000140041	ENSDARG00000092094	htra2-2
ENSDART00000155463	ENSDARG00000092094	htra2-2
ENSDART00000169564	ENSDARG00000092094	htra2-2
ENSDART00000135200	ENSDARG00000011222	ccdc28b
ENSDART00000002095	ENSDARG00000018956	tmem39b
ENSDART00000135289	ENSDARG00000094403	htra2-7
ENSDART00000132630	ENSDARG00000094403	htra2-7
ENSDART00000136309	ENSDARG00000094403	htra2-7
ENSDART00000148269	ENSDARG00000078918	comtd1
ENSDART00000137776	ENSDARG00000078918	comtd1
ENSDART00000057825	ENSDARG00000039579	cfd
ENSDART00000168596	ENSDARG00000099437	mymx
ENSDART00000143081	ENSDARG00000092695	si:dkey-112g5.9p
ENSDART00000147176	ENSDARG00000095545	HTRA2
ENSDART00000142597	ENSDARG00000095545	HTRA2
ENSDART00000131455	ENSDARG00000113825	pimr158
ENSDART00000143393	ENSDARG00000092202	htra2-6
ENSDART00000159910	ENSDARG00000092202	htra2-6
ENSDART00000164973	ENSDARG00000092202	htra2-6
ENSDART00000170185	ENSDARG00000092202	htra2-6
ENSDART00000158697	ENSDARG00000092202	htra2-6
ENSDART00000132714	ENSDARG00000039499	soul2
ENSDART00000125633	ENSDARG00000052856	khdrbs1a
ENSDART00000074787	ENSDARG00000052856	khdrbs1a
ENSDART00000183589	ENSDARG00000052856	khdrbs1a
ENSDART00000159021	ENSDARG00000052856	khdrbs1a
ENSDART00000143745	ENSDARG00000033967	trmt2b
ENSDART00000041702	ENSDARG00000033967	trmt2b
ENSDART00000139861	ENSDARG00000093005	htra2-8
ENSDART00000140524	ENSDARG00000093005	htra2-8
ENSDART00000190954	ENSDARG00000093005	htra2-8
ENSDART00000173206	ENSDARG00000056206	camk2g2
ENSDART00000173367	ENSDARG00000056206	camk2g2
ENSDART00000078652	ENSDARG00000056206	camk2g2
ENSDART00000165842	ENSDARG00000056206	camk2g2
ENSDART00000142697	ENSDARG00000092061	htra2-3
ENSDART00000140319	ENSDARG00000092061	htra2-3
ENSDART00000146227	ENSDARG00000006760	slc24a3
ENSDART00000143138	ENSDARG00000110833	pimr153
ENSDART00000131495	ENSDARG00000110833	pimr153
ENSDART00000137310	ENSDARG00000078163	hpse2
ENSDART00000114985	ENSDARG00000078163	hpse2
ENSDART00000041700	ENSDARG00000032102	prdx3
ENSDART00000141406	ENSDARG00000032102	prdx3
ENSDART00000140504	ENSDARG00000032102	prdx3
ENSDART00000173368	ENSDARG00000105395	si:ch211-127m24.3
ENSDART00000143293	ENSDARG00000111771	si:dkey-33c12.16
ENSDART00000109783	ENSDARG00000095314	si:dkey-112g5.14
ENSDART00000133815	ENSDARG00000095314	si:dkey-112g5.14
ENSDART00000142540	ENSDARG00000095314	si:dkey-112g5.14
ENSDART00000163266	ENSDARG00000095314	si:dkey-112g5.14
ENSDART00000079778	ENSDARG00000057173	ifit8
ENSDART00000035018	ENSDARG00000021853	ntpcr
ENSDART00000132895	ENSDARG00000021853	ntpcr
ENSDART00000111438	ENSDARG00000074686	oga
ENSDART00000180302	ENSDARG00000074686	oga
ENSDART00000145438	ENSDARG00000003146	si:dkey-27m7.4
ENSDART00000057913	ENSDARG00000003146	si:dkey-27m7.4
ENSDART00000057525	ENSDARG00000039363	dnajb12a
ENSDART00000136622	ENSDARG00000039363	dnajb12a
ENSDART00000181303	ENSDARG00000039363	dnajb12a
ENSDART00000147194	ENSDARG00000092650	si:ch211-223p8.8
ENSDART00000145884	ENSDARG00000005454	tacc3
ENSDART00000002750	ENSDARG00000005454	tacc3
ENSDART00000122810	ENSDARG00000005454	tacc3
ENSDART00000162399	ENSDARG00000005454	tacc3
ENSDART00000123866	ENSDARG00000061498	dusp13a
ENSDART00000101274	ENSDARG00000069529	zgc:153981
ENSDART00000145865	ENSDARG00000094665	si:dkey-24f15.2
ENSDART00000187637	ENSDARG00000094665	si:dkey-24f15.2
ENSDART00000172079	ENSDARG00000091897	si:dkey-187a12.4
ENSDART00000146064	ENSDARG00000091897	si:dkey-187a12.4
ENSDART00000099847	ENSDARG00000039064	st3gal7
ENSDART00000145901	ENSDARG00000074589	rin2a
ENSDART00000138043	ENSDARG00000074589	rin2a
ENSDART00000146809	ENSDARG00000074589	rin2a
ENSDART00000131128	ENSDARG00000074589	rin2a
ENSDART00000109822	ENSDARG00000026170	hps1
ENSDART00000143506	ENSDARG00000026170	hps1
ENSDART00000146112	ENSDARG00000026170	hps1
ENSDART00000013011	ENSDARG00000013623	vdac2
ENSDART00000183834	ENSDARG00000013623	vdac2
ENSDART00000173123	ENSDARG00000077293	synpo2la
ENSDART00000108472	ENSDARG00000077293	synpo2la
ENSDART00000114040	ENSDARG00000070164	ubr2
ENSDART00000102748	ENSDARG00000070164	ubr2
ENSDART00000128969	ENSDARG00000044954	slit1a
ENSDART00000066080	ENSDARG00000044954	slit1a
ENSDART00000167157	ENSDARG00000100261	map10
ENSDART00000165051	ENSDARG00000101069	si:ch1073-266p11.3
ENSDART00000060576	ENSDARG00000056209	myoz1a
ENSDART00000146752	ENSDARG00000054352	lrrc9
ENSDART00000148112	ENSDARG00000054352	lrrc9
ENSDART00000141217	ENSDARG00000054352	lrrc9
ENSDART00000148922	ENSDARG00000021895	disc1
ENSDART00000030939	ENSDARG00000021895	disc1
ENSDART00000130467	ENSDARG00000052859	chp1
ENSDART00000136679	ENSDARG00000052859	chp1
ENSDART00000110509	ENSDARG00000079056	dnaaf9
ENSDART00000159052	ENSDARG00000101651	si:zfos-1056e6.1
ENSDART00000128726	ENSDARG00000039502	eef1a1a
ENSDART00000016121	ENSDARG00000039502	eef1a1a
ENSDART00000139595	ENSDARG00000039502	eef1a1a
ENSDART00000164533	ENSDARG00000039502	eef1a1a
ENSDART00000142922	ENSDARG00000055190	slc17a5
ENSDART00000056927	ENSDARG00000038996	egln1a
ENSDART00000193550	ENSDARG00000038996	egln1a
ENSDART00000041609	ENSDARG00000028748	tm9sf3
ENSDART00000148191	ENSDARG00000055429	kat6b
ENSDART00000136624	ENSDARG00000055429	kat6b
ENSDART00000077775	ENSDARG00000055429	kat6b
ENSDART00000189810	ENSDARG00000055429	kat6b
ENSDART00000182705	ENSDARG00000055429	kat6b
ENSDART00000168351	ENSDARG00000103435	sorbs1
ENSDART00000158370	ENSDARG00000103435	sorbs1
ENSDART00000163393	ENSDARG00000103435	sorbs1
ENSDART00000162359	ENSDARG00000103435	sorbs1
ENSDART00000164639	ENSDARG00000103435	sorbs1
ENSDART00000180209	ENSDARG00000103435	sorbs1
ENSDART00000169447	ENSDARG00000103435	sorbs1
ENSDART00000173258	ENSDARG00000077948	usp54a
ENSDART00000173405	ENSDARG00000077948	usp54a
ENSDART00000173379	ENSDARG00000077948	usp54a
ENSDART00000110794	ENSDARG00000077948	usp54a
ENSDART00000180133	ENSDARG00000077948	usp54a
ENSDART00000181125	ENSDARG00000077948	usp54a
ENSDART00000188968	ENSDARG00000077948	usp54a
ENSDART00000054579	ENSDARG00000062489	marchf8
ENSDART00000145609	ENSDARG00000062489	marchf8
ENSDART00000135920	ENSDARG00000062489	marchf8
ENSDART00000144324	ENSDARG00000062489	marchf8
ENSDART00000144813	ENSDARG00000062489	marchf8
ENSDART00000176027	ENSDARG00000062489	marchf8
ENSDART00000132027	ENSDARG00000075393	spock2
ENSDART00000143581	ENSDARG00000075393	spock2
ENSDART00000186045	ENSDARG00000075393	spock2
ENSDART00000110061	ENSDARG00000075393	spock2
